ENSG	ClusterVSMC	ClusterMono.1	ClusterEC.1	ClusterMacro	ClusterMono.2	ClusterFibro.1	ClusterEC.2	ClusterFibro.2	ClusterNeuron	ClusterEC.3
ENSG00000049130	-4.66164974100984	0	0	-8.59990738347052	-4.6970632160817	-8.8641335178848	13.290007875954	6.08430476785338	0	0
ENSG00000139318	-12.9935662134122	12.5480183095933	3.31611213107284	0	0	-9.09015597434725	3.52900238389574	-5.94494937433817	3.55487492492123	0
ENSG00000139323	0	0	0	0	0	0	0	0	0	0
ENSG00000257594	0	0	0	0	0	0	0	0	0	0
ENSG00000070961	-3.97059630102298	21.0866109300448	-6.0865580075854	0	5.57479976244176	-8.22799530808272	-2.49439165011501	0	0	2.5201043933635
ENSG00000197651	0	0	0	0	0	0	0	0	0	0
ENSG00000083782	0	0	0	0	0	0	0	0	0	0
ENSG00000139330	0	0	0	0	0	0	0	0	0	0
ENSG00000139329	-31.2477142106082	-13.3737173089719	-11.1691866243243	-8.49975247693905	-5.08669879932678	31.6425361079596	-10.0027873119537	31.6425361079596	-4.99137134037204	-5.72642540173857
ENSG00000011465	-20.9149661384453	-8.70919981296233	-6.10266676039198	-2.73418699356881	0	31.6425361079596	-6.77324782040931	31.6425361079596	0	-3.24291361582723
ENSG00000257242	0	0	0	0	0	0	0	0	0	0
ENSG00000133639	10.8362623559421	0	-3.75811176566611	16.9494038875259	10.7928294223272	-16.8610221487629	0	-6.29330885763722	0	0
ENSG00000205057	0	0	0	0	0	0	0	0	0	0
ENSG00000257127	0	0	0	0	0	0	0	0	0	0
ENSG00000214215	0	0	0	0	0	0	0	0	0	0
ENSG00000187510	0	0	0	0	0	0	0	0	0	0
ENSG00000102189	7.57890397069993	0	0	-5.70800122658123	-3.72060280915672	0	-5.24140005178503	0	0	0
ENSG00000173598	31.6425361079596	-16.6593660160668	-8.62089968301219	-5.88128530445549	-5.81562241908652	-6.98838938842992	-9.1192977173694	-10.6573705196598	-3.42502944614599	3.42598030491977
ENSG00000177889	8.70952292770518	-2.17452983057561	-4.10325607264367	-2.33801931942677	0	-2.46656584166298	-2.79009323998012	0	0	0
ENSG00000198015	9.14006997182583	-3.10554893127627	-3.50746783564226	-6.84904993497139	0	0	-6.29762135564534	0	0	0
ENSG00000120833	3.92539181049704	-22.6513960587553	0	0	-4.61285605425163	7.06659755667933	0	-2.32943527060234	-4.53307925693893	0
ENSG00000169372	0	-4.07066073097748	0	0	0	0	0	0	0	0
ENSG00000136040	0	0	0	0	0	0	0	0	0	0
ENSG00000173588	0	0	0	0	0	0	0	0	0	0
ENSG00000057704	-6.814165198034	-7.58286833911003	0	-12.4052529703996	0	6.38102197593157	15.4325387842381	-2.29049644817924	0	-2.37109729960392
ENSG00000184752	13.2515367895038	-3.81630045623513	-4.21846135830887	-4.36377950873298	0	-2.75444682161265	-2.89394991363706	-2.2702699543393	-3.29809256089508	0
ENSG00000120798	0	0	0	0	0	0	0	0	0	0
ENSG00000180263	0	0	0	0	0	0	0	0	0	0
ENSG00000028203	4.04530797953928	0	0	0	0	0	0	0	0	0
ENSG00000111142	6.48305855509427	-3.80459783698545	-2.77987072414626	-4.97371318473656	3.05967443980293	0	-3.29983043249218	0	0	0
ENSG00000136014	0	0	0	0	0	0	0	0	0	0
ENSG00000074527	-8.3713061847995	-15.5629953641762	4.21688656092424	-23.1115002268317	-23.10982698279	8.26241829981666	-7.84650123328278	4.15731867175804	0	0
ENSG00000139343	0	0	0	4.46042700632321	6.81285481702136	-2.39371275275114	-6.88348008766576	0	0	0
ENSG00000165972	0	0	0	0	0	0	0	0	0	0
ENSG00000139344	0	0	0	0	0	0	0	0	0	0
ENSG00000084110	0	0	0	0	0	0	0	0	0	0
ENSG00000111144	0	-2.44570060674136	0	0	3.42489184617107	0	0	0	0	0
ENSG00000111145	-12.4431024525088	0	4.85673431179452	0	-2.94468576032187	3.08420109423547	6.17243682361581	-3.84287999072701	-3.9812436628152	8.44331414544075
ENSG00000059758	0	0	4.84133501370439	0	0	0	2.76245723946195	0	0	2.68268036241555
ENSG00000188596	0	0	0	0	0	0	0	0	0	0
ENSG00000139350	0	0	0	0	0	0	0	0	0	0
ENSG00000120802	0	-7.14749753835652	12.4576552393014	0	0	0	-3.70589317395253	0	0	0
ENSG00000075415	8.59746910117037	0	0	0	5.01463691032081	-4.25712316256391	-6.05791896051337	0	-2.80393186493386	0
ENSG00000166130	0	-14.1066141082777	-5.11349955944163	-10.0528482842138	-9.02240662096964	14.8682500266419	-7.24733514014153	4.35396897288374	0	0
ENSG00000120868	0	3.6824128659947	2.79492745097745	0	3.06813806344052	0	0	0	0	0
ENSG00000185046	0	0	0	0	0	0	0	0	0	0
ENSG00000180219	0	0	0	0	0	0	0	0	0	0
ENSG00000111647	6.9218589633179	0	5.14644515824157	-4.31322123263254	0	-5.28726170528139	-8.90883651491693	-3.45774796803577	0	0
ENSG00000075089	0	0	0	0	0	0	0	0	0	0
ENSG00000166153	0	0	0	0	0	0	0	0	0	0
ENSG00000136021	0	0	0	0	0	0	0	0	0	0
ENSG00000179520	0	0	0	0	0	0	0	0	0	0
ENSG00000012504	0	0	0	0	0	0	0	0	0	0
ENSG00000139354	0	0	0	0	0	0	0	0	0	0
ENSG00000151572	0	0	0	0	0	0	0	0	0	0
ENSG00000256870	0	0	0	0	0	0	0	0	0	0
ENSG00000120800	0	0	0	0	0	0	0	0	0	0
ENSG00000120805	0	-11.3065771294562	-4.02152317403525	-4.90959417050534	-2.57445397102064	14.0674108747432	-6.9739926301342	5.32691428440872	0	0
ENSG00000166211	0	0	0	0	0	0	0	0	0	0
ENSG00000196091	0	0	0	0	0	0	0	0	0	0
ENSG00000111666	16.1589938940705	-13.9514389043364	-10.7749626644994	-8.83509223888899	-10.6684339099653	4.48676925861459	-4.10320474649575	-2.32078530951941	0	-4.35793127461609
ENSG00000139351	0	0	0	0	0	0	0	0	0	0
ENSG00000111670	0	0	0	0	0	0	0	0	0	0
ENSG00000136048	0	0	4.72999679866679	0	0	0	0	5.11856991560174	0	0
ENSG00000120860	0	-2.82922442687655	0	0	0	0	-7.20993877857475	3.3663575161728	-3.14527897190187	0
ENSG00000075188	0	0	0	0	0	0	0	0	0	0
ENSG00000185480	0	0	0	0	0	0	0	0	0	0
ENSG00000183395	0	0	0	0	0	0	0	0	0	0
ENSG00000017427	-31.6425361079596	13.7567107101586	-22.2081437951398	-11.316311251456	-8.55715068434689	31.6425361079596	-12.3160251793534	10.5474243291889	-5.18949619617633	-6.5875034171459
ENSG00000171759	0	0	0	0	0	0	0	0	0	0
ENSG00000139352	0	0	0	0	0	0	0	0	0	0
ENSG00000179088	0	0	0	0	0	0	0	0	0	0
ENSG00000136011	0	0	0	0	0	0	0	0	0	0
ENSG00000111696	0	0	0	0	0	0	0	0	0	0
ENSG00000166598	-10.7513580537954	0	0	-6.05378952252341	3.43359170850116	17.6148233369577	-7.1993368769275	10.6883447447345	-2.73904547883272	0
ENSG00000204954	4.55058940751265	0	0	0	0	0	0	0	0	0
ENSG00000139372	0	0	0	0	0	0	0	0	0	0
ENSG00000120820	-20.8021220838383	-18.9704734860458	-8.06875031339277	-24.2472538389705	-7.80882409832219	17.5510793462226	-8.52544262386582	7.94052863442798	-24.2364088485224	-7.02439442057046
ENSG00000111727	0	-5.3176874234069	0	0	-2.22881101859931	2.56189082499198	-2.14662768290435	0	0	-3.00700067931471
ENSG00000120837	0	-3.47863052355159	0	0	0	0	0	0	0	0
ENSG00000198431	3.89354163095319	0	0	0	0	0	0	0	0	0
ENSG00000255150	0	0	0	0	0	0	0	0	0	0
ENSG00000171310	0	0	0	0	0	0	0	0	0	0
ENSG00000136052	0	0	0	0	0	0	0	0	0	0
ENSG00000151131	0	0	0	0	0	0	0	0	0	0
ENSG00000136010	0	0	0	0	0	0	0	0	0	0
ENSG00000136051	-2.20487170691319	4.74376050964164	-4.0672437627018	0	0	0	0	0	0	0
ENSG00000136044	-9.65348237364728	0	0	0	0	5.11830757049863	0	5.11150691736686	0	0
ENSG00000235162	4.82990353354069	-13.9764333885215	-24.3421974140814	-4.60751111056586	-28.2310025623342	10.3275115969151	-7.12065667518363	-3.74480561381166	0	-8.47731308978334
ENSG00000074590	0	-3.20123466961253	13.5184418450745	-23.7127133129038	-4.8229452676795	-9.17589153388342	-3.99614032017693	-14.7851786775478	-23.7025830759591	0
ENSG00000136026	-2.13519307139394	-13.5830449913469	-9.14920313480583	-8.70804979170238	-5.6279245304024	14.0692070869535	-7.254871249347	3.43016031043497	-2.73919010388597	-2.49849991656909
ENSG00000166046	-12.2105407912809	-5.10199598353232	0	0	0	10.2392843148385	0	6.59909686290925	0	0
ENSG00000013503	0	0	0	0	0	0	0	0	0	0
ENSG00000111783	0	0	0	0	0	0	0	0	0	0
ENSG00000111785	0	0	0	0	0	0	0	0	0	0
ENSG00000151135	0	-27.1835400862272	-3.93538727670858	-5.16487325094907	-7.52629044614154	9.52024458965142	-4.56999442544865	0	0	-2.25415708290784
ENSG00000120832	0	0	0	0	0	0	0	0	0	0
ENSG00000008405	0	0	0	0	0	0	0	0	0	0
ENSG00000151136	0	0	0	0	0	0	0	0	0	0
ENSG00000136045	0	0	0	0	0	0	0	0	0	0
ENSG00000110851	0	0	0	0	0	0	0	0	0	0
ENSG00000187855	0	0	0	0	0	0	0	0	0	0
ENSG00000075035	14.7156328535	0	0	0	0	0	0	0	0	0
ENSG00000174600	-12.5364777460809	8.1456202475227	7.74234541155408	-27.6060498507323	-3.11806458070145	5.20135339888701	-17.6302002066452	-2.11021372153698	-3.45941470914038	0
ENSG00000198855	0	0	0	0	0	0	0	0	0	0
ENSG00000075856	0	0	0	0	0	0	0	0	0	0
ENSG00000136003	16.9293918450598	-10.1820405294859	0	-4.86116080672495	0	0	-5.95896608617386	-4.3627773947371	-3.2143745931125	0
ENSG00000183160	-25.3853888469018	-18.1238501946246	-12.374044867254	-13.9439758906561	-10.4602416744079	29.940128992752	-31.6425361079596	5.1473816571916	-31.6425361079596	0
ENSG00000110876	-16.0315713457523	12.1030217623646	0	10.603904103792	9.916421028887	0	0	0	0	0
ENSG00000110880	18.5496310734168	0	0	0	0	-13.6278371441706	-4.36572862962453	-9.58128459794733	-2.17941711599096	0
ENSG00000084112	2.64255328266828	0	0	0	0	0	0	0	0	0
ENSG00000110887	0	0	0	0	0	0	0	0	0	0
ENSG00000166111	0	0	0	0	0	0	0	0	0	0
ENSG00000135093	0	0	0	0	0	0	0	0	0	0
ENSG00000189046	0	0	0	0	0	0	0	0	0	0
ENSG00000076248	0	0	0	0	0	0	0	0	0	0
ENSG00000076555	0	0	0	0	0	0	0	0	0	0
ENSG00000139445	0	0	0	0	0	0	0	0	0	0
ENSG00000174527	0	0	0	0	0	0	0	0	0	0
ENSG00000110906	24.783094009633	-17.0295977440269	3.72228964821996	-6.60187619375776	-6.03493119532047	-6.907817958161	0	-9.97081824853806	-3.72614859803213	0
ENSG00000151148	0	0	0	0	0	0	0	0	0	0
ENSG00000139428	0	0	0	0	0	0	0	0	0	0
ENSG00000110921	0	0	0	0	0	0	0	0	0	0
ENSG00000139438	0	0	0	0	0	0	0	0	0	0
ENSG00000111199	0	8.00977496300388	8.86909996691867	0	0	0	0	0	0	0
ENSG00000139433	-8.52245265759131	14.6608023418158	9.10363383149484	0	10.2046977578534	-8.39276541614093	-6.08938755941698	-2.78147227009733	0	0
ENSG00000139437	0	0	0	0	0	0	0	0	0	0
ENSG00000139436	-4.90843553626882	3.09586353788164	2.35883255278123	0	4.7949611283595	-3.6403952653024	4.25473615269503	0	0	0
ENSG00000076513	-4.215224515319	3.54693405590431	4.69129483209173	0	3.11495191835695	-4.06996613702391	2.12597725285567	-2.09644090562603	-2.57022221014664	0
ENSG00000174456	0	0	0	0	0	0	0	0	0	0
ENSG00000122970	7.5645242611323	-10.8770428155289	-9.15878259587623	-8.98177970636396	-23.2715856508958	2.16607533388203	-10.3225881818979	0	0	-2.24803298030822
ENSG00000174437	31.6425361079596	-10.9775284189414	-11.4840043718174	-8.16001057990758	-7.09173912172773	-7.13854921346796	-11.4356229126384	-6.62649131252757	-2.85879763514818	-2.66376070836509
ENSG00000196510	17.4547529887091	-7.65237116332068	-2.35141752130808	-3.17327597903344	-3.5800511897038	-8.18265050741392	-6.14015694990404	-6.9657773182867	0	0
ENSG00000111229	-8.17431943840715	11.5772577717267	0	2.80556488192229	14.6356613209873	0	4.8716222152052	-4.05873886975103	0	5.78500276573131
ENSG00000111231	0	0	0	0	0	0	0	0	0	0
ENSG00000204856	3.96522897910629	-8.16241551974946	0	-2.32803298531879	-3.79929998713408	0	0	0	0	0
ENSG00000111237	-3.21879657993017	0	0	-6.78687560641536	0	0	-4.35322936902463	0	-2.46222730410218	0
ENSG00000151164	0	0	0	0	0	0	0	0	0	0
ENSG00000196850	6.51137547364835	0	0	-2.28067600327065	0	0	-5.04443903480531	0	0	0
ENSG00000204852	0	0	0	0	0	0	0	0	0	0
ENSG00000122986	0	0	0	0	0	0	0	0	0	0
ENSG00000186298	-6.05906735171264	4.11265233688551	0	4.69893916482977	0	0	0	2.96335302303488	0	0
ENSG00000173093	0	0	0	0	0	0	0	0	0	0
ENSG00000111245	0	0	0	0	0	0	0	0	0	0
ENSG00000111249	0	0	0	0	0	0	0	0	0	0
ENSG00000198324	0	0	0	0	0	0	0	0	0	0
ENSG00000111252	-3.78004323073478	6.15492549506343	3.08900871468125	0	2.57130311488008	-2.12708897825699	0	-5.04832469245455	0	0
ENSG00000204842	0	0	0	-6.22245556692194	0	0	-3.97620589807317	0	0	0
ENSG00000089234	0	0	0	0	0	0	0	0	0	2.47103307382303
ENSG00000111271	0	0	0	0	0	0	0	0	0	0
ENSG00000111275	9.84277414267777	0	3.21014375300889	-9.69477166952935	-6.51404514458373	0	-6.48586669285967	0	0	0
ENSG00000089022	0	0	0	0	0	0	0	0	0	0
ENSG00000198270	0	0	0	0	0	0	0	0	0	0
ENSG00000089248	-7.30126063001553	8.79751239678901	0	-2.80314380894437	9.52526690686491	0	0	2.63414503244082	-2.35019170263789	-4.72070168921793
ENSG00000111300	0	0	0	0	0	0	0	0	0	0
ENSG00000135148	4.04924709853662	0	-3.99360727203144	-6.6461623968309	0	0	0	0	0	0
ENSG00000173064	0	0	0	0	0	0	0	0	0	0
ENSG00000089009	-7.30430887705473	5.47163622677501	5.5512494346862	5.86264240881714	21.10193193866	-2.08407815512704	2.42324139551236	3.60661019738639	0	0
ENSG00000179295	12.7832885934019	-5.67057525652179	-3.78406935388096	-5.73044246376091	0	-3.90462701403043	-4.44610409115575	0	0	0
ENSG00000089169	0	0	0	0	0	0	0	0	0	0
ENSG00000089127	0	0	0	0	0	0	0	0	0	0
ENSG00000111331	0	0	0	0	0	0	0	0	0	0
ENSG00000111335	0	0	0	0	0	0	0	0	0	0
ENSG00000135144	0	0	0	0	0	0	0	0	0	0
ENSG00000111344	0	0	0	0	0	0	0	0	0	0
ENSG00000186710	0	0	0	0	0	0	0	0	0	0
ENSG00000123064	3.15700072621498	0	0	0	2.1779692122797	-4.52775940429387	0	-2.08123689346237	0	0
ENSG00000139405	0	0	0	0	0	0	0	0	0	0
ENSG00000166578	0	0	0	0	0	0	0	0	0	0
ENSG00000186815	-10.4597013522686	5.7897380536643	0	-2.12886373739551	-3.58613494628406	0	-2.15791281569119	2.78089354554271	-3.1833817674413	5.2698518450421
ENSG00000089060	-7.90782913194631	5.64464705357919	0	0	0	2.47914113094417	0	2.46116943261844	0	0
ENSG00000151176	-5.74733339608544	0	0	-8.81659233879433	0	10.710071638161	-7.52244557069077	2.74155950242681	-2.96371577924058	0
ENSG00000135094	0	0	0	0	0	0	0	0	0	0
ENSG00000139410	0	0	0	0	0	0	0	0	0	0
ENSG00000089116	0	0	0	0	0	0	0	0	0	0
ENSG00000122965	0	0	0	0	0	0	0	0	0	0
ENSG00000089225	0	0	0	0	0	0	0	0	0	0
ENSG00000135111	0	0	0	0	0	0	0	0	0	0
ENSG00000123066	-2.31276769319103	-4.91384309891418	-3.46219441899538	-3.96588098850713	0	7.71098613197265	0	2.90746113917463	0	0
ENSG00000171471	0	0	0	0	0	0	0	0	0	0
ENSG00000111412	0	0	0	0	0	0	0	0	0	0
ENSG00000135119	0	0	0	0	0	0	0	0	0	0
ENSG00000135116	0	0	0	0	0	0	0	0	0	0
ENSG00000174989	0	0	0	0	0	0	0	2.21484948739592	0	0
ENSG00000088992	0	0	0	0	0	0	0	0	0	0
ENSG00000135108	0	0	0	0	0	0	0	0	0	0
ENSG00000089250	0	0	0	0	0	0	0	0	0	0
ENSG00000171435	0	0	0	0	0	0	0	0	0	0
ENSG00000111445	0	0	0	0	0	0	0	0	0	0
ENSG00000176871	3.70394329930081	-6.03778626580406	2.26642884954327	-6.02079479452879	0	0	0	0	0	0
ENSG00000176834	0	0	0	0	0	0	2.22685348583202	3.35948803038215	0	4.10538793886881
ENSG00000089220	4.76679356302271	-8.14988153551913	-4.59745829580476	2.52758022839287	0	9.5311168356203	-7.73071115126165	0	0	0
ENSG00000135090	-4.07019902468197	5.93095132317471	-6.1561745855298	0	8.57853198467177	0	-9.82046584762536	3.32221331841041	-3.2217734945066	0
ENSG00000111707	2.72177455976844	-2.58924211113561	0	0	0	0	0	0	-6.32855582764609	0
ENSG00000139767	0	0	0	0	0	0	0	0	0	0
ENSG00000152137	11.6405001468378	-16.3840115890107	-7.91792898912632	-8.89124277147028	-11.4580550321078	0	-10.6618863327144	3.88531468537066	-4.72846855169179	-12.6999823952499
ENSG00000183273	0	0	0	0	0	0	0	0	0	0
ENSG00000224982	0	0	0	0	0	0	0	0	0	0
ENSG00000111725	0	0	2.74258926342048	0	0	0	0	0	0	0
ENSG00000122966	0	0	0	0	0	0	0	0	0	0
ENSG00000135127	0	0	0	0	0	0	0	0	0	0
ENSG00000111737	0	3.84423908247012	0	0	2.17834862486175	0	0	-2.8557675686229	0	0
ENSG00000089154	0	0	0	0	0	0	0	0	0	0
ENSG00000089157	-2.91552956103798	0	0	6.45572837138352	11.3445227076236	3.10384115005109	-6.09498537964746	6.36271617946474	0	0
ENSG00000089159	-10.3145382184591	4.16564568227743	5.49769751307098	-2.55652871094698	2.97334596844447	-3.2184788531077	3.35196576511948	0	0	3.67879921443514
ENSG00000089163	0	0	0	0	0	0	0	0	0	0
ENSG00000170890	0	0	0	0	0	0	0	0	0	0
ENSG00000135097	0	0	0	0	0	0	0	0	0	0
ENSG00000111775	13.93527176708	0	0	-4.18520152906358	0	-6.16902220226518	0	-3.46459697825816	0	0
ENSG00000170855	3.31447840473746	0	0	-2.25318391636157	0	-2.35423439015504	0	0	-4.66330984887525	0
ENSG00000257218	0	0	0	0	0	0	0	0	0	0
ENSG00000111786	3.34605924574786	0	-3.26632134687887	-3.98835946953641	5.63450368579138	0	0	0	0	0
ENSG00000088986	16.1611904706662	-11.0503179849909	-2.34297121006625	-6.09068903976456	0	0	0	0	0	0
ENSG00000110871	2.67643959635874	-4.00938091979047	0	0	0	0	0	0	0	0
ENSG00000022840	9.8306563416376	-8.71801136624503	-5.08101950420078	-3.65727985362211	0	0	0	0	0	0
ENSG00000167272	5.33830972567527	0	-2.56277836377073	0	0	-2.88174762785645	0	0	0	0
ENSG00000157782	0	0	0	0	0	0	0	0	0	0
ENSG00000110917	-2.24427731650557	-5.12827202895769	-12.561629093575	0	0	9.52274278957319	-4.32847023787845	4.5700346341818	0	-7.44641709426813
ENSG00000175970	0	0	0	0	2.55608016366596	0	2.20481762725013	0	0	0
ENSG00000122971	4.45270299792802	0	-3.16858375314327	0	2.53375901009622	-3.38852358642298	0	-3.44809616144884	0	-3.1518913408906
ENSG00000157837	0	0	0	-3.10174761280883	0	0	-2.90637493643958	0	0	0
ENSG00000135100	0	0	0	0	0	0	0	0	0	0
ENSG00000157895	6.43450303464692	-2.69343010229259	0	0	0	0	-4.05786305250342	0	0	0
ENSG00000135114	0	0	0	0	0	0	0	0	0	0
ENSG00000089041	0	8.17492177864343	0	0	0	0	0	0	2.33968492518313	0
ENSG00000135124	-11.3651185264072	10.4875225955583	-4.80413544181753	0	0	0	-6.98335220667905	5.59208647822676	0	0
ENSG00000110931	0	0	-4.86034947631951	-4.10737292798849	0	5.39209326284593	-7.09619151033164	0	-5.24449790243869	-6.34556373280659
ENSG00000089053	4.01432961244082	-8.13609297421811	0	-2.761537234447	-3.56297422696443	3.9300059539965	-2.20602254471439	0	0	0
ENSG00000170633	4.15528017012981	-3.94180079916053	0	0	0	0	0	0	-2.65240621415489	0
ENSG00000089094	0	3.66336132580466	0	0	6.46369468356237	0	0	0	0	0
ENSG00000182500	0	0	0	0	0	0	0	0	0	0
ENSG00000139714	0	0	0	0	0	0	0	0	0	0
ENSG00000188735	0	0	0	0	0	0	0	0	0	0
ENSG00000139725	0	0	0	0	0	0	0	0	0	0
ENSG00000139718	0	0	0	0	0	0	0	0	-4.1194998040767	-2.18503457281971
ENSG00000158104	0	0	0	0	0	0	0	0	0	0
ENSG00000110801	0	-4.85870922563553	-2.0949964180579	0	0	3.72899902145633	0	3.55236524617453	0	0
ENSG00000158023	0	0	0	0	0	0	0	0	0	0
ENSG00000110987	8.65590161261509	0	0	0	0	0	0	0	0	0
ENSG00000175727	0	3.30550354255964	0	0	0	0	0	0	0	0
ENSG00000158113	0	0	0	0	0	0	0	0	0	0
ENSG00000204671	0	0	0	0	0	0	0	0	0	0
ENSG00000176383	0	0	0	0	0	0	0	0	0	0
ENSG00000184047	3.5123561555633	-7.53567208258942	0	0	0	0	0	0	0	0
ENSG00000139719	0	0	0	0	0	0	0	0	0	0
ENSG00000130779	12.7150752903021	-6.98297477826992	0	-4.45697361938854	-4.49427536834056	-4.87973486517907	0	0	-2.12060853823414	-3.78861394823462
ENSG00000033030	0	0	0	0	0	0	0	0	0	0
ENSG00000111011	0	-3.44216236872481	0	0	0	0	0	0	0	0
ENSG00000184445	0	0	0	0	0	0	0	0	0	0
ENSG00000196917	0	0	0	0	0	0	0	0	0	0
ENSG00000182782	0	0	0	0	0	0	0	0	0	0
ENSG00000255398	0	0	0	0	0	0	0	0	0	0
ENSG00000139726	0	0	0	0	0	3.79004364109606	-5.87167234295359	0	0	0
ENSG00000130783	0	0	0	0	0	0	0	0	0	0
ENSG00000130787	7.58177804659187	0	6.07295438858675	0	0	0	0	0	0	0
ENSG00000139722	9.90894742348078	0	0	5.87950057258914	0	0	0	0	0	0
ENSG00000150967	0	0	0	0	0	0	0	0	0	0
ENSG00000111325	0	0	0	0	0	0	0	0	0	0
ENSG00000182196	6.5987571902983	0	0	-2.23875513348343	0	0	-2.6427967147097	-3.06556962258097	-5.38044532957346	0
ENSG00000090975	0	0	0	0	0	0	0	0	0	0
ENSG00000051825	0	0	0	0	0	0	0	0	0	0
ENSG00000130921	0	0	0	0	0	0	0	0	0	0
ENSG00000111328	0	0	0	-3.01658596183349	2.71097813047679	0	0	0	0	0
ENSG00000139697	5.70926291332469	-3.04859271149896	0	0	0	0	0	-3.84227828290131	0	0
ENSG00000183955	13.9372008930446	-5.92804001457602	-6.60157870614025	0	0	-8.88928508646065	-4.92845066641771	0	0	0
ENSG00000150977	-2.27478526891905	0	0	0	2.45232804951471	0	-3.39090297146366	0	0	0
ENSG00000184209	0	0	0	0	0	0	0	0	0	0
ENSG00000188026	15.4990595357317	-13.5756576339238	0	-9.94857965136781	-12.5399954318994	-4.63130459088554	-2.94682063762011	-3.89653829543238	0	0
ENSG00000086598	-6.07926347077737	-6.21058032187052	0	-2.1533702953529	0	15.9162011277892	-3.86676830388898	5.45530856741981	0	0
ENSG00000111364	0	0	0	0	0	0	0	0	0	0
ENSG00000111361	2.74077948942067	-2.21418107812922	0	0	0	0	0	0	0	0
ENSG00000111358	0	0	0	0	0	0	0	0	0	0
ENSG00000168778	0	0	0	0	0	0	0	0	0	0
ENSG00000185344	0	-2.14903530713274	-2.58324423628391	0	0	0	0	0	-2.33615184468928	0
ENSG00000197653	0	0	0	0	0	0	0	0	0	0
ENSG00000119242	0	0	0	0	0	0	0	0	0	0
ENSG00000250091	0	0	0	0	0	0	0	0	0	0
ENSG00000179195	2.90653924076499	0	2.30344160329366	0	0	-2.16919201585558	0	0	0	0
ENSG00000178882	0	0	0	0	0	0	0	0	0	0
ENSG00000196498	0	-4.3190493560359	0	-4.98403026732056	0	2.36470598381414	-4.79630383994872	0	0	0
ENSG00000073060	-10.6831671373845	0	0	0	0	0	12.9177006161093	0	0	0
ENSG00000150991	6.69438141371375	0	-2.19259460247363	0	0	-3.66088775284702	0	0	0	0
ENSG00000150990	0	0	0	0	0	0	0	0	0	0
ENSG00000184992	0	0	0	0	4.42742059398366	0	0	0	0	0
ENSG00000081760	0	0	0	0	0	0	0	0	0	0
ENSG00000139364	0	0	0	0	0	0	0	0	0	0
ENSG00000181234	0	0	0	0	0	0	0	0	0	0
ENSG00000139370	0	0	0	0	2.58044461600854	0	0	0	0	0
ENSG00000151948	0	0	0	0	0	0	0	0	0	0
ENSG00000151952	0	0	0	0	0	0	0	0	0	0
ENSG00000111432	0	0	0	0	0	0	0	0	0	0
ENSG00000125207	0	0	0	0	0	0	0	0	0	0
ENSG00000060709	0	0	0	0	0	0	0	0	0	0
ENSG00000111450	-6.18297512374589	-2.22830582387592	-4.1445408603193	0	0	4.99308149120004	0	6.0957305495532	0	0
ENSG00000132341	4.20305031937485	-2.97848416572969	-4.18425558930015	0	4.05852591164109	0	-4.69361330394461	0	0	0
ENSG00000111452	-12.5706864650983	0	0	0	0	0	0	15.7712954914939	0	0
ENSG00000061936	8.23768793563006	-3.74697176752251	-4.21977337749735	-3.92378241687686	0	0	0	-2.98716298150723	0	0
ENSG00000198598	19.7937008591927	0	0	0	0	-11.7415859679338	0	-16.3828004154477	0	0
ENSG00000177169	0	0	0	0	0	0	0	0	0	0
ENSG00000177192	0	0	0	0	0	0	0	0	0	0
ENSG00000183495	0	0	0	0	0	0	0	0	0	0
ENSG00000185684	0	0	0	0	0	0	0	0	0	0
ENSG00000185163	0	0	0	0	0	0	0	0	0	0
ENSG00000184967	0	0	0	0	0	0	0	0	0	0
ENSG00000182870	0	0	0	0	0	0	0	0	0	0
ENSG00000269676	0	0	0	0	0	0	0	0	0	0
ENSG00000112787	0	0	0	0	0	0	0	0	0	0
ENSG00000187848	0	0	0	0	0	0	0	0	0	0
ENSG00000177084	0	0	0	0	0	0	0	0	0	0
ENSG00000176894	0	0	0	0	0	0	0	0	0	0
ENSG00000247077	0	0	0	0	0	0	0	0	0	0
ENSG00000176915	0	0	0	0	0	0	-2.49018458506048	0	0	0
ENSG00000090615	3.79089827564854	-6.12138151541011	0	0	-3.90197495691137	3.09168474653437	-2.77190512308486	0	0	0
ENSG00000072609	0	0	0	0	0	0	0	0	0	0
ENSG00000196458	0	0	0	0	0	0	0	0	0	0
ENSG00000198393	0	0	0	0	0	0	0	0	0	0
ENSG00000198040	0	0	0	0	0	0	0	0	0	0
ENSG00000196387	0	0	0	0	0	0	0	0	0	0
ENSG00000214029	0	0	0	0	0	0	0	0	0	0
ENSG00000256223	0	0	0	0	0	0	0	0	0	0
ENSG00000090612	0	0	0	0	0	0	0	0	0	0
ENSG00000227059	0	0	0	0	0	0	0	0	0	0
ENSG00000198033	0	0	0	0	0	0	0	0	0	0
ENSG00000132958	0	0	0	0	0	0	0	0	0	0
ENSG00000196199	5.83919638783112	-2.51140792810522	0	0	0	-2.47068667628163	0	-2.06103027988639	0	0
ENSG00000121390	0	0	0	0	0	0	0	0	0	0
ENSG00000132950	0	-2.80890730508003	0	0	0	0	0	0	0	0
ENSG00000121741	5.85304270253071	0	0	0	0	0	-2.49310379114803	0	0	0
ENSG00000121743	0	0	0	0	0	0	0	0	0	0
ENSG00000165474	0	0	0	0	0	0	0	0	0	0
